Source,Latitude,Longitude,Time Zone,Elevation
NASA,-90.0,-0.0,14,2811.04
Year,Month,Day,Hour,Wspd,Tdry,DNI,DHI,GHI,rh,wdir,Albedo
2010,1,14,18,2.248,-23.642,200.797,250.172,324.023,96.562,24.427,0.766
2010,1,14,19,2.231,-23.673,163.68,249.234,309.008,96.812,21.354,0.766
2010,1,14,20,2.204,-23.673,123.547,249.023,293.797,97.0,18.178,0.758
2010,1,14,21,2.224,-23.619,112.43,256.695,297.141,97.0,15.697,0.773
2010,1,14,22,2.28,-23.533,112.695,242.406,282.672,96.875,15.703,0.766
2010,1,14,23,2.089,-23.322,108.922,239.898,278.594,96.25,16.74,0.773
2009,1,15,0,2.949,-28.072,202.164,277.32,348.688,93.562,9.762,0.766
2009,1,15,1,2.672,-27.853,296.836,268.805,373.32,93.625,10.784,0.758
2009,1,15,2,2.588,-27.72,238.531,271.602,355.539,93.875,9.206,0.766
2009,1,15,3,2.538,-27.642,259.734,274.633,366.156,93.875,6.184,0.758
2009,1,15,4,2.433,-27.627,245.156,276.664,363.328,93.625,3.129,0.766
2009,1,15,5,2.449,-27.627,281.414,261.391,361.344,93.375,354.508,0.742
2009,1,15,6,2.557,-27.642,234.516,270.148,353.945,93.375,344.223,0.781
2009,1,15,7,2.573,-27.681,231.883,273.719,357.141,93.625,336.938,0.758
2009,1,15,8,2.641,-27.689,230.039,270.969,354.305,93.75,332.904,0.75
2009,1,15,9,2.786,-27.65,202.609,282.031,355.922,93.938,331.351,0.781
2009,1,15,10,3.06,-27.541,177.336,285.016,350.086,93.938,330.818,0.758
2009,1,15,11,3.057,-27.337,144.0,293.969,347.062,93.375,333.435,0.758
2009,1,15,12,2.651,-27.181,134.039,293.336,342.93,93.188,338.199,0.766
2009,1,15,13,2.288,-27.127,125.164,292.094,338.484,93.375,342.308,0.766
2009,1,15,14,2.056,-27.08,127.719,299.883,347.211,93.125,345.7,0.766
2009,1,15,15,1.869,-27.041,117.555,280.305,323.789,93.062,349.16,0.766
2009,1,15,16,1.701,-26.986,115.922,283.359,326.078,92.125,355.521,0.773
2009,1,15,17,1.557,-26.986,119.328,284.57,328.312,91.812,356.836,0.766
2009,1,15,18,1.442,-27.095,119.82,282.172,325.805,92.562,352.528,0.766
2009,1,15,19,1.386,-27.275,132.297,284.219,332.047,93.25,350.591,0.758
2009,1,15,20,1.359,-27.462,139.906,276.016,326.211,93.875,349.401,0.789
2009,1,15,21,1.351,-27.689,133.773,293.422,341.047,94.5,346.285,0.789
2009,1,15,22,1.342,-27.923,155.859,278.398,333.508,94.938,340.615,0.773
2009,1,15,23,1.259,-28.048,128.57,275.898,321.094,94.562,335.821,0.781
2009,1,16,0,1.059,-28.009,193.859,275.0,342.852,93.688,332.301,0.766
2009,1,16,1,0.808,-27.869,133.273,276.461,322.992,92.625,330.461,0.773
2009,1,16,2,0.527,-27.712,182.352,277.531,341.156,91.25,339.146,0.766
2009,1,16,3,0.366,-27.658,162.93,280.0,336.922,89.688,16.113,0.781
2009,1,16,4,0.485,-27.752,199.016,267.32,337.078,88.125,56.821,0.781
2009,1,16,5,0.607,-27.884,151.094,284.188,337.398,88.312,55.491,0.781
2009,1,16,6,0.683,-28.002,206.656,271.047,344.266,88.375,38.967,0.781
2009,1,16,7,0.727,-28.087,230.766,263.82,346.133,87.812,20.772,0.781
2009,1,16,8,0.736,-28.158,256.953,263.094,355.398,87.062,3.652,0.781
2009,1,16,9,0.765,-28.252,249.109,258.641,348.742,86.688,348.805,0.797
2009,1,16,10,0.874,-28.416,239.797,257.508,344.766,87.0,335.726,0.797
2009,1,16,11,0.846,-28.517,159.391,277.055,335.344,87.312,333.672,0.797
2009,1,16,12,0.637,-28.642,306.414,242.289,354.734,87.812,348.69,0.797
2009,1,16,13,0.589,-28.939,350.984,247.891,376.914,88.812,21.801,0.789
2009,1,16,14,0.83,-29.408,313.75,246.242,361.57,90.375,48.053,0.797
2009,1,16,15,1.182,-29.908,328.766,249.062,369.664,91.938,58.517,0.797
2009,1,16,16,1.506,-30.244,368.68,236.742,371.484,93.0,62.504,0.789
2009,1,16,17,1.729,-30.369,407.797,224.656,372.898,93.125,57.171,0.781
2009,1,16,18,1.915,-30.439,321.352,251.398,367.453,93.188,48.308,0.781
2009,1,16,19,2.101,-30.494,334.648,243.531,363.492,93.375,40.324,0.773
2009,1,16,20,2.273,-30.556,248.867,258.438,346.953,93.938,32.652,0.781
2009,1,16,21,2.4,-30.603,258.148,256.641,347.758,94.562,26.065,0.781
2009,1,16,22,2.477,-30.634,270.203,254.891,349.602,95.188,20.493,0.781
2009,1,16,23,2.459,-30.627,189.383,272.297,338.281,95.812,19.874,0.781
2009,1,17,0,2.384,-30.564,134.812,267.023,313.789,96.25,22.952,0.781
2009,1,17,1,2.358,-30.431,190.789,264.695,330.703,96.562,26.565,0.781
2009,1,17,2,2.369,-30.244,142.547,271.852,321.141,96.625,29.862,0.781
2009,1,17,3,2.399,-30.033,162.688,262.086,318.414,96.625,32.5,0.75
2009,1,17,4,2.44,-29.798,132.477,269.445,315.461,96.5,34.962,0.789
2009,1,17,5,2.583,-29.541,167.289,260.094,318.484,96.312,31.142,0.758
2009,1,17,6,2.755,-29.33,170.633,263.258,323.18,96.312,24.457,0.758
2009,1,17,7,2.876,-29.189,203.539,265.75,337.711,96.5,18.533,0.781
2009,1,17,8,3.003,-29.041,193.5,268.922,337.82,96.75,14.0,0.766
2009,1,17,9,3.143,-28.845,281.883,258.148,359.219,96.75,10.165,0.773
2009,1,17,10,3.342,-28.595,185.469,272.961,339.867,96.562,7.657,0.797
2009,1,17,11,3.225,-28.377,249.109,261.531,351.844,96.5,8.778,0.781
2009,1,17,12,2.937,-28.244,322.539,262.969,380.32,96.5,13.851,0.773
2009,1,17,13,2.794,-28.181,334.188,254.43,376.227,96.438,20.969,0.766
2009,1,17,14,2.771,-28.173,242.828,289.383,377.875,96.312,27.721,0.766
2009,1,17,15,2.81,-28.197,317.539,260.086,375.57,96.125,33.204,0.758
2009,1,17,16,2.841,-28.236,259.406,284.367,378.352,95.75,36.838,0.773
2009,1,17,17,3.14,-28.259,294.25,275.609,381.648,95.312,35.786,0.766
2009,1,17,18,3.554,-28.283,275.203,270.758,369.281,94.75,32.433,0.758
2009,1,17,19,3.888,-28.337,275.57,274.375,372.289,94.5,29.759,0.75
2009,1,17,20,4.155,-28.392,240.203,274.758,359.438,94.312,27.432,0.75
2009,1,17,21,4.338,-28.392,216.742,271.828,347.648,94.188,24.811,0.758
2009,1,17,22,4.539,-28.314,261.109,252.422,343.109,94.25,23.212,0.766
2009,1,17,23,4.448,-28.127,199.719,257.844,326.797,94.562,24.269,0.766
2009,1,18,0,4.253,-27.869,297.375,238.898,341.102,94.875,27.93,0.773
2009,1,18,1,4.158,-27.58,272.719,244.859,338.344,95.125,30.613,0.781
2009,1,18,2,4.044,-27.298,248.789,251.469,336.695,95.188,33.015,0.781
2009,1,18,3,3.881,-27.064,288.742,251.844,350.891,95.188,33.754,0.773
2009,1,18,4,3.563,-26.908,661.945,159.508,387.297,95.312,34.91,0.75
2009,1,18,5,3.469,-26.806,622.828,171.602,386.969,95.312,32.867,0.758
2009,1,18,6,3.39,-26.767,417.711,228.984,374.312,95.438,30.466,0.773
2009,1,18,7,3.27,-26.783,336.383,248.656,366.492,95.625,29.015,0.773
2009,1,18,8,3.205,-26.791,326.969,251.539,366.898,95.562,25.253,0.781
2009,1,18,9,3.098,-26.822,253.781,263.875,354.039,95.688,24.109,0.789
2009,1,18,10,3.051,-26.892,290.961,252.828,356.836,95.938,24.99,0.789
2009,1,18,11,2.628,-26.986,352.297,245.617,372.195,96.188,23.288,0.789
2009,1,18,12,2.217,-27.103,383.711,233.164,371.516,96.375,16.583,0.789
2009,1,18,13,2.034,-27.228,342.586,249.578,373.328,96.562,5.732,0.789
2009,1,18,14,1.986,-27.33,383.375,239.086,377.555,96.875,350.945,0.773
2009,1,18,15,2.034,-27.392,335.195,251.68,372.492,97.188,334.518,0.789
2009,1,18,16,2.121,-27.408,303.875,261.344,370.453,97.438,319.032,0.781
2009,1,18,17,2.194,-27.377,289.07,268.719,371.945,97.688,313.413,0.766
2009,1,18,18,2.304,-27.314,237.039,282.703,366.781,97.75,315.687,0.766
2009,1,18,19,2.494,-27.236,193.297,283.969,352.016,97.438,317.666,0.773
2009,1,18,20,2.754,-27.252,224.211,279.742,358.047,97.062,319.487,0.766
2009,1,18,21,3.105,-27.377,194.68,280.445,347.898,96.875,321.948,0.766
2009,1,18,22,3.289,-27.556,137.352,272.297,319.547,96.688,326.234,0.773
2009,1,18,23,3.019,-27.705,163.008,275.836,331.578,96.438,334.231,0.766
2009,1,19,0,2.668,-27.798,163.445,275.391,331.023,96.25,347.999,0.758
2009,1,19,1,2.549,-27.853,165.352,275.406,331.539,96.062,2.284,0.758
2009,1,19,2,2.561,-27.861,151.062,274.672,325.914,96.0,15.393,0.758
2009,1,19,3,2.666,-27.869,139.93,273.078,320.609,96.062,25.514,0.742
2009,1,19,4,2.861,-27.892,148.281,270.141,320.672,95.875,32.171,0.773
2009,1,19,5,3.048,-27.869,159.758,275.312,330.023,94.375,30.838,0.766
2009,1,19,6,3.08,-27.908,176.602,279.242,340.094,91.688,24.745,0.758
2009,1,19,7,2.916,-28.048,175.672,282.375,343.32,90.812,19.406,0.781
2009,1,19,8,2.703,-28.212,175.594,270.914,332.281,90.875,15.763,0.789
2009,1,19,9,2.549,-28.345,130.734,261.352,307.359,91.062,13.653,0.812
2009,1,19,10,2.437,-28.416,135.938,262.945,311.086,91.75,12.967,0.82
2009,1,19,11,2.266,-28.517,130.18,270.141,316.477,93.562,17.248,0.773
2009,1,19,12,2.1,-28.58,126.695,275.336,320.594,95.5,25.802,0.773
2009,1,19,13,2.003,-28.525,121.812,265.719,309.305,96.625,34.992,0.781
2009,1,19,14,1.996,-28.502,123.992,268.117,312.484,97.062,42.621,0.82
2009,1,19,15,2.042,-28.564,134.227,281.094,329.023,97.25,48.567,0.805
2009,1,19,16,2.041,-28.673,151.312,268.336,322.156,97.188,53.876,0.805
2009,1,19,17,2.027,-28.705,144.969,287.508,338.789,96.938,50.788,0.781
2009,1,19,18,2.009,-28.744,140.781,277.375,326.836,97.062,41.689,0.789
2009,1,19,19,2.05,-28.861,180.102,278.375,341.172,97.25,32.237,0.781
2009,1,19,20,2.121,-28.9,218.094,263.891,339.32,97.312,22.977,0.781
2009,1,19,21,2.183,-28.814,175.289,257.219,317.359,97.5,14.086,0.797
2009,1,19,22,2.227,-28.634,178.555,258.805,319.617,97.688,6.851,0.789
2009,1,19,23,2.074,-28.392,155.68,246.703,299.398,97.812,7.794,0.805
2009,1,20,0,1.857,-28.15,230.555,239.359,317.047,97.75,16.376,0.789
2009,1,20,1,1.761,-27.939,206.43,246.398,315.758,97.562,26.906,0.797
2009,1,20,2,1.689,-27.814,223.094,237.508,312.414,97.312,38.991,0.789
2009,1,20,3,1.68,-27.783,171.977,257.859,315.68,97.062,49.717,0.797
2009,1,20,4,1.707,-27.798,294.391,226.57,325.867,96.812,58.856,0.797
2009,1,20,5,1.58,-27.697,169.664,261.055,318.57,96.312,54.66,0.805
2009,1,20,6,1.4,-27.462,198.656,259.555,327.312,95.688,41.607,0.797
2009,1,20,7,1.359,-27.205,301.102,234.188,337.609,95.375,25.534,0.781
2009,1,20,8,1.469,-26.978,242.797,241.102,325.102,95.438,8.561,0.797
2009,1,20,9,1.662,-26.806,237.375,250.625,333.336,95.625,355.415,0.797
2009,1,20,10,1.889,-26.697,240.359,260.5,344.781,96.062,346.366,0.789
2009,1,20,11,1.863,-26.712,222.172,273.055,351.359,97.062,347.654,0.789
2009,1,20,12,1.652,-26.9,150.008,274.906,327.969,98.0,356.474,0.805
2009,1,20,13,1.476,-27.095,160.938,284.164,341.195,98.188,8.216,0.797
2009,1,20,14,1.463,-27.236,155.711,282.344,337.516,98.062,23.279,0.805
2009,1,20,15,1.629,-27.384,152.227,279.008,332.836,97.25,40.721,0.805
2009,1,20,16,2.063,-27.587,146.898,279.539,331.273,96.688,54.866,0.805
2009,1,20,17,2.168,-27.673,254.312,249.344,338.414,96.062,59.461,0.781
2009,1,20,18,1.95,-27.666,178.031,273.031,334.961,95.75,57.265,0.797
2009,1,20,19,1.713,-27.689,210.797,262.836,335.594,96.188,51.667,0.789
2009,1,20,20,1.617,-27.752,164.977,259.242,315.719,96.625,41.082,0.797
2009,1,20,21,1.684,-27.791,185.391,260.898,323.859,96.812,30.371,0.789
2009,1,20,22,1.82,-27.783,130.617,259.742,303.766,96.875,20.614,0.789
2009,1,20,23,1.813,-27.814,171.07,262.117,319.422,97.5,17.81,0.789
2009,1,21,0,1.736,-27.962,165.469,255.984,311.156,98.0,23.334,0.797
2009,1,21,1,1.738,-28.212,172.547,248.438,305.797,98.188,32.333,0.789
2009,1,21,2,1.788,-28.517,149.5,256.812,306.484,97.938,48.72,0.797
2009,1,21,3,2.101,-28.869,214.328,240.023,311.32,97.375,65.15,0.789
2009,1,21,4,2.46,-29.244,148.133,260.789,310.227,97.062,77.155,0.789
2009,1,21,5,2.59,-29.439,148.07,266.281,315.945,96.312,75.503,0.781
2009,1,21,6,2.519,-29.486,160.758,261.93,316.188,96.062,66.615,0.75
2009,1,21,7,2.313,-29.595,161.727,261.789,316.758,96.375,59.103,0.789
2009,1,21,8,2.187,-29.736,144.078,267.188,316.523,96.688,50.509,0.758
2009,1,21,9,2.202,-29.853,139.594,264.57,312.711,96.938,41.836,0.797
2009,1,21,10,2.278,-29.939,192.281,270.664,337.398,97.188,36.634,0.781
2009,1,21,11,2.27,-29.986,146.734,275.609,326.805,97.312,35.331,0.789
2009,1,21,12,2.205,-30.017,243.953,264.289,349.711,97.375,36.789,0.773
2009,1,21,13,2.172,-30.033,333.148,243.922,360.789,97.25,40.624,0.773
2009,1,21,14,2.221,-30.033,429.141,221.859,372.383,96.938,45.285,0.766
2009,1,21,15,2.354,-30.033,329.109,252.336,367.531,96.375,49.172,0.773
2009,1,21,16,2.544,-30.017,408.336,226.914,369.266,95.375,50.983,0.758
2009,1,21,17,2.853,-30.041,474.906,212.922,377.555,94.562,51.561,0.766
2009,1,21,18,3.202,-30.033,546.891,192.375,380.648,93.812,51.34,0.766
2009,1,21,19,3.436,-30.056,615.055,172.68,382.758,93.25,51.462,0.766
2009,1,21,20,3.561,-30.134,588.734,172.352,371.773,93.0,53.206,0.766
2009,1,21,21,3.653,-30.228,589.562,162.781,360.859,92.938,56.514,0.758
2009,1,21,22,3.788,-30.322,573.164,173.68,364.805,93.25,60.739,0.766
2009,1,21,23,3.83,-30.455,530.953,184.625,360.547,94.062,64.637,0.773
2009,1,22,0,3.828,-30.603,722.203,133.633,371.781,95.0,67.308,0.766
2009,1,22,1,3.89,-30.697,497.414,191.078,354.625,95.688,67.814,0.781
2009,1,22,2,3.935,-30.712,681.984,141.148,365.203,96.312,66.234,0.766
2009,1,22,3,3.882,-30.556,642.898,153.25,364.75,96.938,62.301,0.758
2009,1,22,4,3.725,-30.205,438.023,208.648,353.227,97.75,56.377,0.773
2009,1,22,5,3.518,-29.627,465.234,196.969,351.289,98.0,49.413,0.773
2009,1,22,6,3.297,-28.931,452.727,207.875,359.0,97.875,42.118,0.773
2009,1,22,7,3.142,-28.314,393.008,215.273,347.406,97.812,34.362,0.773
2009,1,22,8,3.068,-27.806,301.875,232.523,334.773,97.625,26.304,0.773
2009,1,22,9,3.027,-27.369,317.617,237.828,346.188,97.438,17.733,0.773
2009,1,22,10,2.972,-26.97,289.055,228.297,327.555,97.438,7.704,0.789
2009,1,22,11,2.836,-26.712,366.195,225.734,352.141,98.25,358.895,0.773
2009,1,22,12,2.667,-26.619,230.445,247.555,327.398,98.5,351.917,0.758
2009,1,22,13,2.441,-26.681,209.633,250.859,323.625,98.062,347.431,0.797
2009,1,22,14,2.102,-26.931,146.477,255.609,306.453,97.5,346.894,0.781
2009,1,22,15,1.846,-27.291,141.352,244.211,293.164,97.0,342.255,0.773
2009,1,22,16,1.525,-27.689,121.188,237.438,279.234,96.75,339.616,0.781
2009,1,22,17,1.554,-27.72,116.617,240.844,280.836,95.5,329.826,0.781
2009,1,22,18,1.974,-27.494,111.961,244.594,282.719,94.688,323.856,0.773
2009,1,22,19,2.528,-27.275,135.055,259.453,305.086,94.375,321.147,0.789
2009,1,22,20,3.141,-27.095,145.898,252.773,301.648,94.312,319.337,0.781
2009,1,22,21,3.667,-26.986,181.859,253.508,313.93,94.562,317.677,0.781
2009,1,22,22,4.102,-26.97,189.961,243.625,306.258,95.062,317.161,0.789
2009,1,22,23,4.111,-26.962,202.859,233.898,300.352,95.25,321.714,0.797
2009,1,23,0,4.031,-26.939,300.383,214.812,312.734,95.438,328.312,0.789
2009,1,23,1,3.96,-26.892,209.406,223.234,291.305,95.5,331.868,0.805
2009,1,23,2,3.735,-26.845,263.719,224.273,309.922,95.438,333.81,0.797
2009,1,23,3,3.431,-26.83,219.664,244.367,315.797,95.562,334.368,0.789
2009,1,23,4,3.019,-26.798,250.492,237.07,318.805,95.5,333.236,0.773
2009,1,23,5,3.033,-26.853,141.594,255.688,302.117,95.625,322.746,0.805
2009,1,23,6,3.27,-27.033,238.555,239.695,318.43,95.938,309.28,0.789
2009,1,23,7,3.408,-27.259,214.703,238.43,309.805,96.125,301.978,0.797
2009,1,23,8,3.536,-27.494,183.172,253.102,314.453,96.25,299.227,0.797
2009,1,23,9,3.733,-27.712,204.047,246.75,315.594,96.375,299.462,0.797
2009,1,23,10,4.037,-27.892,196.781,253.008,319.836,96.312,300.983,0.797
2009,1,23,11,4.105,-28.002,175.094,285.93,345.711,96.125,308.353,0.805
2009,1,23,12,4.254,-28.119,162.961,291.5,347.344,96.125,316.042,0.805
2009,1,23,13,4.416,-28.283,202.352,257.688,327.156,96.125,320.96,0.789
2009,1,23,14,4.491,-28.4,148.195,257.109,307.984,96.0,322.991,0.797
2009,1,23,15,4.317,-28.439,151.609,293.633,345.57,95.812,322.943,0.773
2009,1,23,16,3.987,-28.509,142.484,288.133,336.734,95.625,324.41,0.789
2009,1,23,17,3.531,-28.572,150.93,289.555,340.742,95.375,320.746,0.773
2009,1,23,18,2.922,-28.658,138.719,287.312,334.023,95.312,314.458,0.773
2009,1,23,19,2.336,-28.814,146.156,247.922,296.742,95.75,309.707,0.789
2009,1,23,20,1.857,-29.056,136.352,257.516,302.68,96.438,308.509,0.789
2009,1,23,21,1.592,-29.291,137.219,284.367,329.438,96.375,306.42,0.789
2009,1,23,22,1.326,-29.392,139.492,281.828,327.289,95.625,304.439,0.797
2009,1,23,23,1.147,-29.533,142.414,242.602,288.703,95.312,319.145,0.797
2009,1,24,0,1.245,-29.814,146.281,269.531,316.648,95.75,342.474,0.812
2009,1,24,1,1.509,-30.095,171.328,265.859,320.883,96.062,357.923,0.789
2009,1,24,2,1.767,-30.298,181.391,260.297,318.5,96.125,5.837,0.789
2009,1,24,3,1.978,-30.423,192.023,255.062,316.758,95.938,11.621,0.797
2009,1,24,4,2.13,-30.486,176.078,254.617,311.383,95.562,16.84,0.797
2009,1,24,5,2.078,-30.556,141.984,263.656,309.664,95.312,23.481,0.781
2009,1,24,6,1.998,-30.619,158.633,259.344,311.078,95.062,34.001,0.805
2009,1,24,7,2.073,-30.666,148.289,267.82,316.531,94.688,47.291,0.797
2009,1,24,8,2.282,-30.658,138.82,276.227,322.18,94.0,58.868,0.789
2009,1,24,9,2.522,-30.587,161.766,271.578,325.531,93.062,66.056,0.781
2009,1,24,10,2.795,-30.486,137.75,281.969,328.211,91.938,69.894,0.781
2009,1,24,11,3.081,-30.392,151.188,255.062,306.086,91.062,71.06,0.797
2009,1,24,12,3.357,-30.345,257.773,251.836,339.172,90.562,71.692,0.781
2009,1,24,13,3.637,-30.322,170.828,271.227,329.211,90.25,72.499,0.781
2009,1,24,14,3.908,-30.33,329.641,232.391,344.266,90.438,73.63,0.789
2009,1,24,15,4.16,-30.361,246.266,249.102,332.5,90.875,74.868,0.781
2009,1,24,16,4.339,-30.431,437.055,204.75,352.141,91.562,76.039,0.789
2009,1,24,17,4.533,-30.47,436.539,204.742,351.094,91.75,76.85,0.789
2009,1,24,18,4.721,-30.47,447.18,197.758,346.594,91.562,77.091,0.773
2009,1,24,19,4.859,-30.478,556.812,169.016,352.828,91.125,76.612,0.789
2009,1,24,20,4.927,-30.494,494.297,182.969,344.734,90.688,75.677,0.773
2009,1,24,21,4.923,-30.556,595.695,153.852,347.148,90.438,74.442,0.773
2009,1,24,22,4.904,-30.627,701.812,133.133,359.07,90.188,73.528,0.781
2009,1,24,23,4.656,-30.744,651.328,140.367,348.656,90.375,69.984,0.781
2009,1,25,0,4.347,-30.892,740.141,123.602,359.102,90.625,64.678,0.773
2009,1,25,1,4.149,-31.017,743.664,121.719,357.609,90.938,58.944,0.773
2009,1,25,2,3.977,-31.111,786.453,113.711,362.953,91.188,52.342,0.781
2009,1,25,3,3.801,-31.166,734.375,126.148,359.188,91.625,45.0,0.781
2009,1,25,4,3.645,-31.189,727.539,128.461,360.109,92.25,36.723,0.773
2009,1,25,5,3.489,-31.166,698.383,136.875,360.383,93.188,32.658,0.766
2009,1,25,6,3.327,-31.111,651.039,148.156,357.875,94.25,32.048,0.766
2009,1,25,7,3.208,-31.033,606.633,159.18,356.047,95.312,32.065,0.758
2009,1,25,8,3.147,-30.947,322.984,237.562,343.188,96.25,32.428,0.781
2009,1,25,9,3.138,-30.837,525.164,169.078,342.109,97.0,33.215,0.766
2009,1,25,10,3.142,-30.697,438.656,190.812,336.32,97.5,34.362,0.75
2009,1,25,11,3.015,-30.619,372.344,210.969,335.156,98.125,34.761,0.781
2009,1,25,12,2.825,-30.681,336.102,226.977,339.5,98.625,35.888,0.781
2009,1,25,13,2.775,-30.673,252.406,250.555,335.219,98.375,37.451,0.773
2009,1,25,14,3.128,-30.431,217.57,242.672,315.641,97.562,37.185,0.773
2009,1,25,15,3.475,-30.267,232.773,261.359,339.258,96.875,36.406,0.766
2009,1,25,16,3.478,-30.252,199.445,259.945,326.406,96.562,34.475,0.781
2009,1,25,17,3.554,-30.095,240.117,239.234,318.773,95.688,31.698,0.766
2009,1,25,18,3.593,-29.923,235.234,240.602,317.953,95.438,28.292,0.758
2009,1,25,19,3.561,-29.947,268.242,228.516,315.984,95.5,25.047,0.75
2009,1,25,20,3.576,-30.033,185.703,247.523,307.547,95.625,22.475,0.758
2009,1,25,21,3.583,-30.103,157.375,245.312,295.742,95.688,20.688,0.758
2009,1,25,22,3.571,-30.119,144.078,238.0,283.797,95.688,19.822,0.758
2009,1,25,23,3.247,-30.009,175.023,237.773,293.031,95.125,17.65,0.75
2009,1,26,0,2.84,-29.822,131.789,238.594,279.984,94.438,15.642,0.75
2009,1,26,1,2.634,-29.65,205.898,231.367,295.836,93.875,14.077,0.75
2009,1,26,2,2.501,-29.486,125.969,257.219,296.625,93.312,12.082,0.758
2009,1,26,3,2.391,-29.337,156.562,239.742,288.781,92.938,9.401,0.75
2009,1,26,4,2.277,-29.205,201.555,235.0,298.352,92.438,5.711,0.742
2009,1,26,5,2.368,-29.205,121.414,248.625,286.984,92.938,1.134,0.742
2009,1,26,6,2.58,-29.291,232.133,233.57,307.398,94.188,357.744,0.727
2009,1,26,7,2.747,-29.377,154.148,258.727,308.117,95.188,356.576,0.742
2009,1,26,8,2.886,-29.47,133.023,262.211,305.164,96.0,357.207,0.734
2009,1,26,9,3.048,-29.533,131.258,263.336,306.047,96.312,358.825,0.734
2009,1,26,10,3.258,-29.572,130.875,265.148,308.023,96.312,0.412,0.734
2009,1,26,11,3.143,-29.611,130.438,266.547,309.516,96.25,1.995,0.742
2009,1,26,12,2.818,-29.658,248.227,260.477,342.562,96.188,5.568,0.727
2009,1,26,13,2.647,-29.642,136.008,269.734,314.797,95.938,9.685,0.734
2009,1,26,14,2.56,-29.627,159.445,272.328,325.148,95.438,11.619,0.727
2009,1,26,15,2.461,-29.658,161.156,279.352,332.617,94.5,12.095,0.734
2009,1,26,16,2.314,-29.767,180.758,278.18,337.672,93.875,12.676,0.734
2009,1,26,17,2.377,-29.931,236.852,259.25,336.734,93.562,9.648,0.734
2009,1,26,18,2.523,-30.166,140.406,264.688,310.273,93.938,4.44,0.727
2009,1,26,19,2.609,-30.462,209.852,257.609,325.172,94.438,0.172,0.734
2009,1,26,20,2.705,-30.712,224.836,251.297,323.047,94.875,357.848,0.734
2009,1,26,21,2.854,-30.916,240.133,245.086,321.039,95.438,357.803,0.742
2009,1,26,22,3.063,-31.048,256.234,239.164,319.555,96.0,359.708,0.742
2009,1,26,23,3.054,-31.111,132.445,244.555,285.82,96.312,5.579,0.758
2009,1,27,0,3.046,-31.127,163.805,237.484,288.25,96.562,12.895,0.766
2009,1,27,1,3.118,-31.08,212.797,243.859,309.602,96.688,17.345,0.742
2009,1,27,2,3.194,-30.986,236.148,223.984,296.867,96.688,20.474,0.75
2009,1,27,3,3.23,-30.908,207.547,244.727,308.875,96.688,23.217,0.75
2009,1,27,4,3.288,-30.877,330.398,207.531,309.992,96.688,25.774,0.75
2009,1,27,5,3.474,-30.869,231.805,239.398,311.656,96.562,22.759,0.758
2009,1,27,6,3.691,-30.9,309.734,221.719,318.93,96.375,17.745,0.758
2009,1,27,7,3.856,-30.978,538.469,168.039,338.312,96.25,15.754,0.758
2009,1,27,8,4.011,-31.095,424.148,203.742,338.938,95.938,15.823,0.758
2009,1,27,9,4.192,-31.259,312.18,231.961,332.234,95.625,16.679,0.773
2009,1,27,10,4.376,-31.478,216.516,254.352,324.375,95.375,17.562,0.766
2009,1,27,11,4.28,-31.658,348.352,233.188,346.477,94.75,21.976,0.758
2009,1,27,12,4.104,-31.83,247.875,248.695,329.625,94.062,28.419,0.781
2009,1,27,13,4.074,-32.056,261.742,254.359,339.984,93.5,32.867,0.766
2009,1,27,14,4.084,-32.298,224.656,261.633,335.109,93.125,35.423,0.773
2009,1,27,15,4.056,-32.478,203.156,263.906,330.203,92.75,36.936,0.773
2009,1,27,16,3.964,-32.611,237.242,255.766,332.852,92.562,38.519,0.773
2009,1,27,17,4.024,-32.744,528.008,184.43,354.938,92.938,35.757,0.75
2009,1,27,18,4.185,-32.908,335.438,228.914,336.422,93.812,31.643,0.766
2009,1,27,19,4.366,-33.056,322.164,230.156,332.516,94.375,29.592,0.766
2009,1,27,20,4.583,-33.166,301.562,231.797,326.75,94.562,28.4,0.766
2009,1,27,21,4.808,-33.236,445.031,199.32,338.195,94.688,27.481,0.75
2009,1,27,22,5.014,-33.236,257.531,233.297,313.0,94.75,26.565,0.773
2009,1,27,23,4.698,-33.166,446.0,194.602,331.664,94.688,30.147,0.75
2009,1,28,0,4.334,-33.064,385.984,206.008,323.992,94.75,35.61,0.758
