datetime,Year,Month,Day,Hour,Wspd,Tdry,DNI,DHI,GHI,rh,pressure,Albedo,EastFacing_POA,WestFacing_POA,East_Performance,West_Performance,solpos_zenith,solpos_azimuth,SouthFacing_POA,NorthFacing_POA,North_Performance,South_Performance
2021-12-19 10:00:00-03:00,2021,12,19,10,6.791666667,-20.875,14.90833333,374.56,371.9133333,74.825,688.585,0.7,415.9842236,413.0435697,178.6746201,177.4381599,66.56208398,1.599260037,479.6229483,573.1204828,243.7331877,205.2663612
2021-12-19 11:00:00-03:00,2021,12,19,11,6.625,-20.83666667,4.808333333,352.14,344.8,75.56833333,688.5883333,0.7,385.9210153,406.6594536,165.9424906,174.6857638,66.56194173,346.6021454,441.5272261,523.6947161,223.3890905,189.3110335
2021-12-19 12:00:00-03:00,2021,12,19,12,6.241666667,-20.64833333,0.0,336.1116667,327.4916667,76.17833333,688.5366667,0.7,375.6567361,414.1116817,161.4189747,177.607079,66.56313823,331.6051681,407.7828314,477.1716508,203.8992738,174.9507438
2021-12-19 13:00:00-03:00,2021,12,19,13,6.251666667,-20.49333333,0.0,297.8333333,289.0416667,75.93,688.5383333,0.7,340.7186806,383.1925283,146.5464138,164.524033,66.56554665,316.6084728,342.4873719,387.1992614,166.2129733,147.2976722
2021-12-19 14:00:00-03:00,2021,12,19,14,5.603333333,-20.21333333,4.628333333,366.2516667,358.075,76.21333333,688.425,0.7,447.4790933,523.2707244,191.0838167,222.315229,66.56895853,301.6121841,417.3587628,464.9583883,198.329896,178.5379288
2021-12-19 15:00:00-03:00,2021,12,19,15,5.21,-20.09666667,118.1616667,369.5,389.685,74.41166667,688.3466667,0.7,534.5827819,665.5308025,226.6545143,279.1581118,66.57309798,286.6163989,444.5387144,485.5313122,206.5873713,189.6565166
2021-12-19 16:00:00-03:00,2021,12,19,16,4.996666667,-20.06,27.925,371.6233333,368.0033333,75.19666667,688.2666667,0.7,486.0778392,583.5488253,206.6981487,246.3142825,66.57764053,271.6211804,412.8673028,415.887275,177.651684,176.3925976
2021-12-19 17:00:00-03:00,2021,12,19,17,4.551666667,-20.03333333,237.1016667,363.8883333,416.58,75.37166667,688.1166667,0.7,610.7175775,791.8720381,256.8787632,327.4751246,66.58223519,256.6265525,518.0014892,472.2801619,200.823224,219.5308137
2021-12-19 18:00:00-03:00,2021,12,19,18,4.061666667,-20.43333333,1009.85,171.3183333,460.32,74.00333333,688.1033333,0.7,873.3650375,1251.685289,357.9310288,490.9394354,66.58652839,241.632499,853.9270342,641.2511858,268.9596122,350.6904351
2021-12-19 19:00:00-03:00,2021,12,19,19,3.89,-21.00666667,1023.738333,82.21333333,458.015,74.585,688.2533333,0.7,693.5927003,995.5901153,289.8563233,402.9764467,66.59018807,226.6389652,956.8698597,670.3086181,280.7477573,389.0035701
2021-12-19 20:00:00-03:00,2021,12,19,20,4.635,-21.115,1032.291667,74.55333333,459.37,75.83,688.1383333,0.7,573.8381644,796.3287911,242.9822073,330.3865268,66.59292623,211.6458606,1108.129866,759.4861472,316.2470768,444.533645
2021-12-19 21:00:00-03:00,2021,12,19,21,4.2,-20.62,536.5216667,279.2133333,464.2466667,75.65333333,688.0733333,0.7,495.9147914,580.1309264,210.7376475,244.8712584,66.59451859,196.6530658,984.4628097,718.5829969,299.5131835,399.0497466
2021-12-19 22:00:00-03:00,2021,12,19,22,4.548333333,-19.60833333,20.72333333,385.7983333,373.0183333,76.90166667,687.8416667,0.7,426.6694889,429.5837644,181.7359907,182.9439579,66.59481978,181.6604408,596.8934897,498.7579703,211.3995363,251.0269215
2021-12-19 23:00:00-03:00,2021,12,19,23,4.558333333,-19.63666667,73.71333333,343.3183333,348.88,76.45166667,687.6516667,0.7,425.5200553,397.6774003,181.2786659,169.6974807,66.59377325,166.6678336,583.9622397,473.8186292,201.2109218,245.8843917
2021-12-20 00:00:00-03:00,2021,12,20,0,4.451666667,-20.06,304.1333333,311.6866667,406.7833333,75.17833333,687.5116667,0.7,579.1381278,481.4961789,244.2060573,204.5828797,66.59141514,151.6750912,748.2145108,573.2466736,241.8403183,310.6792383
2021-12-20 01:00:00-03:00,2021,12,20,1,5.775,-19.56166667,12.92,351.6516667,340.985,76.50666667,687.1233333,0.7,479.8950325,418.5104453,204.1585468,178.7109431,66.58787179,136.6820701,487.5126711,422.7385244,180.4736555,207.2945631
2021-12-20 02:00:00-03:00,2021,12,20,2,5.786666667,-19.40833333,209.4083333,333.5216667,396.0566667,76.54666667,686.77,0.7,674.1178017,530.4335361,282.3959042,224.7700555,66.58335114,121.6886455,563.1264275,471.9065081,200.7737534,238.0447561
2021-12-20 03:00:00-03:00,2021,12,20,3,6.545,-19.075,270.9583333,300.9883333,388.1616667,75.66833333,686.3733333,0.7,731.0195172,556.6296383,305.0518532,235.5657787,66.57812864,106.6947197,479.4914758,424.1542864,181.0254913,203.98387
2021-12-20 04:00:00-03:00,2021,12,20,4,6.99,-18.91333333,112.72,350.5933333,372.6133333,75.50666667,686.03,0.7,642.140295,513.250265,270.1375825,217.9484035,66.57252845,91.70022961,413.8307331,409.6027847,174.9825115,176.7516515
2021-12-20 05:00:00-03:00,2021,12,20,5,7.708333333,-18.81833333,276.85,315.3383333,407.265,75.46833333,685.7883333,0.7,762.2698994,580.0366383,318.0218844,245.4740824,66.56690144,76.70515022,432.7478656,478.5461389,203.8565987,184.8084622
2021-12-20 06:00:00-03:00,2021,12,20,6,8.011666667,-19.04166667,515.9983333,249.9716667,442.0566667,74.59,685.6416667,0.7,878.0453889,645.2720511,363.1918847,272.152782,66.56160124,61.70949653,512.0213708,642.3519603,270.9807483,217.9467669
2021-12-20 07:00:00-03:00,2021,12,20,7,7.566666667,-19.03666667,115.4966667,387.7916667,436.09,75.125,685.4916667,0.7,622.70588,518.7247867,262.8104717,220.522048,66.55696022,46.71332327,512.8277069,611.3684908,258.2437584,218.0969749
2021-12-20 08:00:00-03:00,2021,12,20,8,8.198333333,-18.97166667,336.7383333,260.2916667,380.2716667,76.19,685.4666667,0.7,559.7150711,453.0210133,237.5523265,193.5045627,66.55326676,31.71672026,529.9353939,698.2365617,293.3562171,225.3485017
2021-12-20 09:00:00-03:00,2021,12,20,9,8.851666667,-19.005,537.5383333,247.3116667,447.115,76.775,685.62,0.7,545.2662211,462.89269,231.9473054,197.8428138,66.55074569,16.71980672,682.5171722,940.7354722,387.9135498,287.5759271
2021-12-20 10:00:00-03:00,2021,12,20,10,8.165,-19.22166667,379.1466667,253.1266667,392.7466667,75.85166667,685.815,0.7,378.2330628,371.7139328,162.2315815,159.4744813,66.54954285,1.722723679,592.5808889,804.2293467,335.1753668,251.1134407
2021-12-20 11:00:00-03:00,2021,12,20,11,8.02,-18.81666667,75.28166667,329.885,349.8783333,75.915,685.98,0.7,383.9968733,410.8274467,164.4283347,175.7147226,66.54971525,346.7256233,458.1140325,565.5247519,239.7248347,195.4774289
2021-12-20 12:00:00-03:00,2021,12,20,12,9.058333333,-18.835,0.0,332.0266667,320.5166667,76.205,686.3116667,0.7,371.2058214,408.8129631,159.2500501,175.1344493,66.5512271,331.7286592,401.3670611,469.0859211,200.3849243,171.9971625
2021-12-20 13:00:00-03:00,2021,12,20,13,8.64,-18.93666667,111.1666667,362.8916667,393.2316667,75.525,686.615,0.7,481.0422794,573.6495961,205.2875536,243.4249355,66.55395227,316.7319757,487.8207953,585.8510736,248.3990011,208.1016879
2021-12-20 14:00:00-03:00,2021,12,20,14,7.608333333,-19.36,359.59,272.0233333,396.5933333,75.59333333,686.9666667,0.7,561.2490019,741.3425025,238.1830885,310.2758875,66.55768293,301.735698,479.6701397,593.9444003,251.4776425,204.6283485
2021-12-20 15:00:00-03:00,2021,12,20,15,6.826666667,-19.335,204.6966667,324.6833333,386.2866667,76.14333333,687.2916667,0.7,538.4748422,695.0134956,228.4948083,291.3844384,66.56214367,286.7399233,426.7764556,476.2421711,202.910128,182.3496764
2021-12-20 16:00:00-03:00,2021,12,20,16,6.256666667,-19.49,332.385,289.8683333,398.67,75.40833333,687.4433333,0.7,596.7059469,797.6587308,251.9273154,331.0039427,66.56701034,271.7447149,396.5494853,402.7192592,172.2103079,169.6243185
2021-12-20 17:00:00-03:00,2021,12,20,17,6.135,-19.54666667,226.4033333,317.165,386.5233333,77.15666667,687.6516667,0.7,548.6047608,713.5110547,232.4377616,298.2926365,66.57193206,256.7500972,460.3428156,419.0362422,179.0303488,196.2082695
2021-12-20 18:00:00-03:00,2021,12,20,18,6.31,-19.07,546.8516667,228.8616667,425.1716667,76.56166667,687.8333333,0.7,642.1814136,880.7652064,269.8295131,362.1941593,66.5765552,241.7560543,636.7221061,503.6714094,213.8351883,267.6545806
2021-12-20 19:00:00-03:00,2021,12,20,19,4.88,-19.21333333,710.7683333,181.1833333,438.1583333,77.77,687.81,0.7,626.5595839,861.6998917,262.7432061,353.3438918,66.58054742,226.7625317,830.4357617,608.0687272,255.3924483,341.6111273
2021-12-20 20:00:00-03:00,2021,12,20,20,5.668333333,-18.87333333,940.065,108.46,456.005,76.18,687.7383333,0.7,570.0743939,781.2832194,240.3878773,323.4686459,66.58362027,211.7694391,1071.394602,741.1559311,308.0060017,430.5898783
2021-12-20 21:00:00-03:00,2021,12,20,21,6.105,-19.31333333,1019.086667,77.22666667,457.1333333,75.92666667,687.6766667,0.7,447.7172431,572.0255814,190.8244351,241.7477732,66.58554888,196.7766571,1199.432017,813.5209917,336.7329667,476.9286445
2021-12-20 22:00:00-03:00,2021,12,20,22,6.365,-19.54833333,958.5183333,100.7466667,456.2833333,75.45666667,687.5083333,0.7,341.1862253,353.2716036,146.3384792,151.4538002,66.58618717,181.784046,1212.517578,826.393475,342.1890401,482.4189284
2021-12-20 23:00:00-03:00,2021,12,20,23,6.651666667,-19.49,851.155,145.2416667,457.0666667,74.35833333,687.235,0.7,525.5403114,437.4259175,223.2320761,186.8272322,66.58547786,166.7914537,1139.077592,787.9066833,327.653817,457.3904021
2021-12-21 00:00:00-03:00,2021,12,21,0,7.203333333,-19.155,210.0416667,357.0616667,410.5083333,75.06666667,687.0733333,0.7,572.9832417,490.1327717,242.6039047,208.677404,66.5834563,151.798727,715.4710692,566.9291375,240.1441878,299.5810319
2021-12-21 01:00:00-03:00,2021,12,21,1,7.495,-19.04,214.2666667,351.4816667,409.8783333,74.795,686.9766667,0.7,644.7178706,522.9675783,271.6023901,222.2369735,66.58024812,136.8057225,660.0554225,530.5883397,225.3632225,277.7316801
2021-12-21 02:00:00-03:00,2021,12,21,2,7.861666667,-18.945,172.8716667,362.5233333,408.295,75.80666667,686.705,0.7,675.8898506,542.8842739,284.2100178,230.4956374,66.57606065,121.8123148,573.90202,488.9006644,208.2781119,243.154497
2021-12-21 03:00:00-03:00,2021,12,21,3,8.078333333,-18.86,505.5866667,223.7433333,405.64,76.425,686.405,0.7,876.7552519,635.1945147,362.5705045,267.9946034,66.57116884,106.8184063,505.5528664,427.9385847,182.9259483,215.1836372
2021-12-21 04:00:00-03:00,2021,12,21,4,6.335,-19.26666667,993.61,87.48,313.565,73.635,686.3733333,0.7,1228.257933,832.9997097,487.304704,344.3710249,66.56589654,91.8239334,346.345655,333.5696961,142.9785417,148.3877443
2021-12-21 05:00:00-03:00,2021,12,21,5,6.575,-19.38166667,1010.181667,87.48833333,430.42,72.98,686.15,0.7,1222.055712,830.6317125,485.9431105,343.8634599,66.56059448,76.82887082,427.4031981,525.8137108,223.234577,182.5623564
2021-12-21 06:00:00-03:00,2021,12,21,6,6.456666667,-19.52333333,961.6216667,96.05833333,467.9983333,72.86666667,685.93,0.7,1103.93975,760.0807389,444.6091293,316.7234486,66.55561639,61.83323327,541.1821658,733.5991208,306.4091953,229.5571256
2021-12-21 07:00:00-03:00,2021,12,21,7,7.343333333,-19.67166667,592.3433333,139.5933333,453.17,74.365,685.6933333,0.7,711.1453614,514.4211742,298.4659874,219.0892028,66.55129489,46.83707522,498.3987194,683.792125,287.6296426,212.4807473
2021-12-21 08:00:00-03:00,2021,12,21,8,7.163333333,-19.885,868.68,127.3633333,461.4533333,75.42166667,685.5333333,0.7,759.2328,559.2724356,317.4033487,237.5436888,66.54791882,31.84048624,716.6767522,1028.39875,419.1624951,300.7036242
2021-12-21 09:00:00-03:00,2021,12,21,9,7.33,-20.13833333,923.8083333,108.1833333,465.755,76.12,685.2116667,0.7,565.5594594,448.1305494,240.3786799,191.8855487,66.54571359,16.84358541,786.0634944,1148.579119,463.0994689,328.2666557
2021-12-21 10:00:00-03:00,2021,12,21,10,6.871666667,-20.07666667,988.525,85.69333333,469.0,74.50333333,684.9383333,0.7,344.3765764,331.4215458,148.0314887,142.5234199,66.54482576,1.846513668,827.5979764,1219.837124,486.9751208,343.7768143
2021-12-21 11:00:00-03:00,2021,12,21,11,7.18,-20.01,970.3533333,92.73166667,467.8533333,74.47333333,684.6333333,0.7,420.7041803,515.9094708,180.2882447,219.8625074,66.54531308,346.8494232,810.4841611,1189.568061,477.0359732,337.445648
2021-12-21 12:00:00-03:00,2021,12,21,12,7.805,-20.03166667,958.8233333,98.70333333,467.125,74.32333333,684.3533333,0.7,542.3597417,734.843965,231.0276033,308.5259858,66.54714053,331.8524675,761.3194194,1105.419767,448.4275698,318.9347715
2021-12-21 13:00:00-03:00,2021,12,21,13,7.783333333,-20.26166667,891.0833333,120.565,457.8233333,75.27166667,683.9,0.7,639.8627192,899.2944164,270.8577259,372.4041167,66.5501827,316.8557913,662.8108169,938.2783942,387.1389491,280.079013
2021-12-21 14:00:00-03:00,2021,12,21,14,7.56,-20.605,426.8516667,217.8616667,370.16,75.63333333,683.54,0.7,543.089315,733.2926317,231.6240515,308.2596626,66.55423239,301.8595199,453.2825886,574.8208269,244.6235062,194.388698
2021-12-21 15:00:00-03:00,2021,12,21,15,8.218333333,-20.06166667,400.4416667,302.8733333,441.4183333,75.95333333,683.2,0.7,653.0211158,875.8899175,276.2582427,363.7602564,66.55901467,286.8637506,474.8170328,546.0437983,232.7468618,203.2624024
2021-12-21 16:00:00-03:00,2021,12,21,16,7.543333333,-20.245,826.7866667,128.4683333,433.6016667,74.94,682.895,0.7,763.6291986,1109.95199,319.8193178,449.8784555,66.56420569,271.8685472,339.0548983,350.7568928,150.9505361,145.9698725
2021-12-21 17:00:00-03:00,2021,12,21,17,7.075,-20.33833333,985.9283333,92.34666667,458.8516667,74.54833333,682.6966667,0.7,820.7355278,1205.265557,341.6362467,482.7913251,66.56945473,256.8739343,521.2130578,424.9681467,182.2297334,222.2247362
2021-12-21 18:00:00-03:00,2021,12,21,18,7.411666667,-20.48,989.3566667,90.01,457.8433333,74.485,682.535,0.7,769.8272722,1121.586843,322.3584224,454.1392683,66.57440806,241.8798962,741.1684306,545.0377961,232.2671882,311.119481
2021-12-21 19:00:00-03:00,2021,12,21,19,7.733333333,-20.65833333,907.19,112.26,452.125,73.97833333,682.2783333,0.7,662.4881739,941.0983506,280.258383,388.6145066,66.57873307,226.8863789,901.005065,639.1152283,270.8558409,373.4541406
2021-12-21 20:00:00-03:00,2021,12,21,20,7.313333333,-20.79666667,971.6166667,96.33833333,457.1966667,73.655,682.1283333,0.7,574.8997014,791.0355319,244.6731027,330.8572987,66.58214088,211.8932922,1084.240476,748.3990108,314.1842048,440.9642688
2021-12-21 21:00:00-03:00,2021,12,21,21,6.781666667,-21.02833333,924.815,117.0966667,459.3766667,73.14166667,682.1416667,0.7,458.4220058,576.7931697,196.5323497,245.3392953,66.584406,196.9005171,1162.29903,797.3382056,333.0147308,468.1301733
2021-12-21 22:00:00-03:00,2021,12,21,22,6.518333333,-21.26166667,890.815,132.0866667,460.3716667,72.96666667,682.2416667,0.7,357.5858336,370.3351108,154.123372,159.5345029,66.58538166,181.9079136,1184.363433,813.2707444,339.1420102,475.6500863
2021-12-21 23:00:00-03:00,2021,12,21,23,6.601666667,-21.425,867.0316667,140.2483333,460.13,72.48666667,682.21,0.7,524.5177764,435.5116481,224.1214566,187.124999,66.58500983,166.91533,1149.926203,794.2323375,332.0361639,463.9664771
2021-12-22 00:00:00-03:00,2021,12,22,0,6.42,-21.765,1021.838333,83.21,469.47,71.98833333,682.13,0.7,750.3349178,549.1720022,315.0852192,234.4068182,66.58332509,151.922613,1141.115954,780.69345,326.9403508,460.9638851
2021-12-22 01:00:00-03:00,2021,12,22,1,6.78,-21.95833333,910.3866667,119.2083333,463.2116667,71.97833333,681.9283333,0.7,911.7302453,647.4991747,377.8252971,274.7046759,66.58045235,136.9296189,954.2614075,672.9727458,284.9240466,393.8144688
2021-12-22 02:00:00-03:00,2021,12,22,2,7.515,-21.82833333,488.4983333,269.1116667,443.3033333,73.07666667,681.85,0.7,859.8346522,639.9066411,358.7879311,272.0128959,66.57659831,121.9362224,676.9002283,536.1596472,229.6124054,286.9092843
2021-12-22 03:00:00-03:00,2021,12,22,3,7.635,-21.57333333,546.985,253.3816667,451.6066667,71.63833333,681.69,0.7,959.0934383,696.4765172,396.3656401,294.602316,66.57203743,106.9423254,558.3333183,473.1356417,203.3032575,238.6221816
2021-12-22 04:00:00-03:00,2021,12,22,4,6.706666667,-21.23333333,278.975,323.4866667,320.1916667,72.01333333,681.45,0.7,787.5650553,597.7990047,329.3576069,253.993038,66.56709326,91.94786426,426.8065192,420.1500164,180.599201,183.3957262
2021-12-22 05:00:00-03:00,2021,12,22,5,5.986666667,-21.35833333,244.1966667,329.5633333,363.4733333,73.16,681.28,0.7,748.6030903,574.2270408,313.608342,244.1079887,66.56211639,76.95281326,436.4367731,479.1451536,205.0650908,187.2781951
2021-12-22 06:00:00-03:00,2021,12,22,6,6.266666667,-21.45833333,348.9016667,283.1466667,410.47,72.26166667,681.4416667,0.7,754.3720075,570.6798258,316.2230252,242.8932792,66.55746062,61.95718682,470.1726658,571.1958119,243.1035043,201.5071801
2021-12-22 07:00:00-03:00,2021,12,22,7,6.033333333,-21.58333333,292.5766667,254.3833333,424.3983333,72.69333333,681.7016667,0.7,602.2596289,469.86166,255.6730337,201.3681384,66.55345885,46.96103915,458.6950442,583.0468914,247.8877806,196.719484
2021-12-22 08:00:00-03:00,2021,12,22,8,5.503333333,-22.11833333,617.125,198.8216667,429.085,73.92333333,681.7933333,0.7,676.1969544,519.6491878,285.379611,222.0853374,66.55040036,31.96445954,639.1464747,882.9599542,365.4433401,270.6025068
2021-12-22 09:00:00-03:00,2021,12,22,9,4.74,-22.76333333,700.115,187.6683333,450.98,75.21,682.055,0.7,552.8265186,455.5624614,235.7349806,195.646659,66.54851116,16.96756687,722.1847119,1021.905433,416.3414025,303.4418448
2021-12-22 10:00:00-03:00,2021,12,22,10,5.33,-22.87833333,1011.728333,89.59666667,478.5,74.32,682.385,0.7,356.0756244,341.88182,153.9850893,147.935985,66.54793852,1.970501928,848.9529333,1251.599458,498.4303466,353.1778878
2021-12-22 11:00:00-03:00,2021,12,22,11,6.49,-22.59,346.32,268.345,394.03,73.22666667,682.55,0.7,406.17909,454.3349989,175.3869466,195.6610688,66.54874092,346.9734168,575.2493394,770.8385894,323.9933363,245.7264549
2021-12-22 12:00:00-03:00,2021,12,22,12,7.285,-22.16,170.1166667,317.0666667,374.0433333,72.04333333,682.185,0.7,429.2489983,499.272855,185.1163212,214.4489032,66.55088412,331.9764651,493.7904828,620.6811883,264.3552109,212.1664576
2021-12-22 13:00:00-03:00,2021,12,22,13,6.405,-21.915,155.0316667,340.2766667,389.7716667,71.00833333,681.8533333,0.7,479.0985017,578.9090806,205.557426,246.6654017,66.55424344,316.9797915,486.3928703,592.8272653,252.3294804,208.5902204
2021-12-22 14:00:00-03:00,2021,12,22,14,7.381666667,-21.82666667,28.99,321.6933333,322.3183333,72.19,681.3533333,0.7,403.4115133,473.9227667,174.0443316,203.70146,66.55861229,301.9835215,377.1549794,422.0617494,181.9257049,162.9049139
2021-12-22 15:00:00-03:00,2021,12,22,15,7.813333333,-21.37666667,2.263333333,322.4616667,313.4266667,73.00833333,680.5483333,0.7,397.4217972,467.208065,171.3774398,200.7633943,66.56371624,286.9877527,355.1996672,377.5422261,162.9406296,153.4252069
2021-12-22 16:00:00-03:00,2021,12,22,16,9.358333333,-21.40833333,4.386666667,339.5016667,330.5033333,76.53666667,679.8483333,0.7,428.7690472,510.0219528,185.0558034,219.2116607,66.56923176,271.992549,372.5307028,375.3744083,162.3543958,161.1399414
2021-12-22 17:00:00-03:00,2021,12,22,17,10.04333333,-21.29666667,45.49,350.58,353.4383333,77.11666667,679.1666667,0.7,468.7287636,565.3480742,202.050527,242.3990949,66.57480825,256.9979355,420.9199211,397.0752167,171.6938753,181.8351634
2021-12-22 18:00:00-03:00,2021,12,22,18,10.225,-20.75,29.89333333,348.8366667,346.7433333,77.87333333,678.3466667,0.7,445.71726,528.7308289,192.0680678,226.8786962,66.5800919,242.0038967,450.1638278,404.5816078,174.6384692,193.945157
2021-12-22 19:00:00-03:00,2021,12,22,19,10.42333333,-20.03333333,3.868333333,335.11,325.4983333,80.13666667,677.54,0.7,397.5250192,456.6722675,171.3022556,196.3143925,66.58474983,227.0103788,448.5843247,393.2975042,169.5055731,192.9082619
2021-12-22 20:00:00-03:00,2021,12,22,20,10.06833333,-19.245,44.60333333,356.2483333,359.6116667,80.16,676.9133333,0.7,424.3576172,479.7302494,182.1526258,205.3952109,66.58849272,212.0172921,546.2495264,459.8858092,197.0903908,233.0237197
2021-12-22 21:00:00-03:00,2021,12,22,21,8.69,-18.60666667,343.65,268.4916667,385.7116667,76.44833333,676.6566667,0.7,416.7889136,478.9800619,178.2727916,204.2394837,66.59109449,197.0245176,760.8168083,569.1500006,241.365277,318.083804
2021-12-22 22:00:00-03:00,2021,12,22,22,7.296666667,-18.375,395.6583333,270.0183333,401.995,75.48166667,676.7916667,0.7,393.3205747,401.6525297,167.9522569,171.4450757,66.59240767,182.0319156,846.1860408,624.3327481,262.7620383,349.5064625
2021-12-22 23:00:00-03:00,2021,12,22,23,8.071666667,-17.775,283.875,306.7816667,396.12,75.975,677.1733333,0.7,470.8406969,426.0109453,200.1388549,181.5064428,66.59237345,167.0393345,758.6971178,575.8527222,243.1710624,315.9133503
2021-12-23 00:00:00-03:00,2021,12,23,0,7.498333333,-18.03833333,497.6683333,260.2166667,431.5783333,74.62166667,677.6283333,0.7,638.7365383,512.7536928,268.3736033,217.3662219,66.59102566,152.046621,875.4914172,646.1688761,271.3407533,360.4878975
2021-12-23 01:00:00-03:00,2021,12,23,1,8.398333333,-18.95166667,157.935,321.69,364.7766667,75.75166667,678.2,0.7,556.4126667,458.8990044,236.2794772,196.0048113,66.58848849,137.0536314,570.7596197,466.8035603,199.2969078,242.1414857
2021-12-23 02:00:00-03:00,2021,12,23,2,8.088333333,-19.95,253.475,313.5033333,393.54,72.75333333,678.9066667,0.7,687.6584736,535.0719997,289.9500715,228.0974936,66.58496801,122.0602401,569.79899,471.5478144,201.7870734,242.3443394
2021-12-23 03:00:00-03:00,2021,12,23,3,7.263333333,-20.36666667,99.92166667,348.5883333,372.215,73.96333333,679.5166667,0.7,614.8894378,496.2324556,260.5525255,212.0076165,66.5807382,107.066349,454.8410594,416.2121406,178.6224599,194.8014885
2021-12-23 04:00:00-03:00,2021,12,23,4,7.901666667,-20.42833333,97.85833333,299.4116667,237.5366667,75.05666667,679.99,0.7,552.2996958,441.1231197,235.4374457,189.2978241,66.57612228,92.07189407,356.8435964,352.4740503,151.8354422,153.6950289
2021-12-23 05:00:00-03:00,2021,12,23,5,7.796666667,-20.59833333,494.9783333,270.5066667,369.7416667,72.92,680.5666667,0.7,939.6078467,686.7131978,388.0648947,289.9455992,66.57147071,77.07684937,456.6881506,518.5165161,221.5934066,195.8844413
2021-12-23 06:00:00-03:00,2021,12,23,6,7.255,-20.81333333,419.375,276.0366667,415.565,73.21166667,681.0583333,0.7,819.7388747,612.7273675,341.9456544,260.0307565,66.56713737,62.08122901,496.1575786,610.1454281,258.9852038,212.2642841
2021-12-23 07:00:00-03:00,2021,12,23,7,6.786666667,-21.07166667,415.4666667,231.5666667,435.53,73.10833333,681.67,0.7,683.5690786,518.7342125,288.3749917,221.578193,66.56345543,47.08508687,504.9361961,659.2837194,278.683517,215.881061
2021-12-23 08:00:00-03:00,2021,12,23,8,6.155,-21.82166667,674.3966667,203.4933333,438.4583333,73.99333333,682.2866667,0.7,722.0602619,552.3657847,303.7918192,235.6221882,66.56071461,32.08851195,678.4614639,940.938585,387.7594868,286.5269658
2021-12-23 09:00:00-03:00,2021,12,23,9,5.98,-22.38166667,598.2616667,215.0866667,430.57,73.87333333,682.8783333,0.7,538.7812406,451.0424839,230.3630951,193.9830804,66.55914152,17.09162287,683.4518211,951.7177033,392.1998647,288.8725935
2021-12-23 10:00:00-03:00,2021,12,23,10,5.46,-22.39833333,615.7366667,212.9516667,439.1883333,73.00833333,683.53,0.7,393.0693094,382.6419394,169.4641279,165.0563084,66.55888411,2.094560228,710.5874422,995.5389,407.5638964,299.2011782
2021-12-23 11:00:00-03:00,2021,12,23,11,5.568333333,-22.71833333,541.88,236.275,434.3416667,72.57166667,684.1683333,0.7,435.9577906,499.9892761,187.7215054,214.4028139,66.56000165,347.097476,680.5289089,942.0626244,388.3921977,287.6820362
2021-12-23 12:00:00-03:00,2021,12,23,12,5.29,-23.06333333,409.3483333,265.2083333,405.9066667,73.305,684.5383333,0.7,480.98801,591.58931,206.6261845,252.0477032,66.56246065,332.1005237,594.6943008,795.8827103,332.9674651,253.3069319
2021-12-23 13:00:00-03:00,2021,12,23,13,5.121666667,-23.29666667,456.65,261.3333333,418.6716667,73.325,684.7833333,0.7,558.9790583,728.6069594,238.8466161,306.8223455,66.56613715,317.1038481,573.9031269,755.4970353,317.3466207,244.9348751
2021-12-23 14:00:00-03:00,2021,12,23,14,4.27,-23.44,790.645,172.825,456.575,72.17833333,685.11,0.7,717.0592408,1011.098797,301.6194601,412.4352671,66.57082519,302.1075746,572.5636553,763.3269025,319.6397653,243.9864699
2021-12-23 15:00:00-03:00,2021,12,23,15,3.033333333,-23.63166667,760.2883333,175.2666667,449.055,70.96,685.3883333,0.7,750.2335994,1069.125329,313.4035825,430.7965943,66.57625084,287.1118013,465.2894253,569.7681947,242.2134754,199.5117002
2021-12-23 16:00:00-03:00,2021,12,23,16,2.285,-24.385,849.425,134.245,443.16,73.43333333,685.5516667,0.7,786.6458014,1142.522859,327.1794455,455.3677226,66.58209087,272.1165922,352.2807631,365.7351725,158.0264652,152.3333931
2021-12-23 17:00:00-03:00,2021,12,23,17,2.041666667,-25.00833333,839.8933333,142.2166667,443.0133333,74.76166667,685.6333333,0.7,778.0623,1124.87394,324.2331956,449.6052726,66.58799481,257.1219726,512.98466,427.6941311,184.2879779,219.5180211
2021-12-23 18:00:00-03:00,2021,12,23,18,2.151666667,-25.525,925.4616667,118.8783333,460.1316667,74.56833333,685.6416667,0.7,761.5392986,1101.650975,318.5714123,442.6515668,66.59360879,242.1279274,733.7648239,545.8042428,233.3202815,307.8736059
2021-12-23 19:00:00-03:00,2021,12,23,19,2.615,-25.515,665.7633333,219.32,452.6566667,75.21166667,685.6333333,0.7,644.2942811,873.47711,273.2427256,361.5548667,66.59859965,227.1344031,836.5842328,622.7029628,264.6374676,347.7188684
2021-12-23 20:00:00-03:00,2021,12,23,20,2.813333333,-25.08166667,337.365,287.5983333,396.6533333,75.79666667,685.5966667,0.7,483.7325767,595.7039789,207.9415853,253.6173033,66.60267763,212.1413103,733.4661531,560.0416047,239.2044576,308.0731264
2021-12-23 21:00:00-03:00,2021,12,23,21,2.378333333,-25.20166667,974.775,107.5366667,464.5383333,72.2,685.4383333,0.7,467.3039847,592.6689242,201.0131814,252.1725986,66.60561604,197.1485303,1199.02784,819.2954069,340.5236355,475.9482434
